lead_id,age
H202502631,78
H202502632,40
H202502632,79
H202502633,38
H202502633,39
H202502633,44
H202502634,25
H202502634,31
H202502634,33
H202502634,83
H202502635,20
H202502635,33
H202502635,44
H202502635,45
H202502636,17
H202502636,42
H202502636,46
H202502637,0
H202502637,28
H202502637,35
H202502637,40
H202502638,1
H202502638,17
H202502638,34
H202502638,38
H202502638,52
H202502639,29
H202502639,35
H202502639,45
H202502639,49
H202502639,50
H202502639,50
H202502640,37
H202502640,50
H202502640,54
H202502640,83
H202502641,41
H202502641,44
H202502641,52
H202502641,65
H202502642,20
H202502642,32
H202502642,53
H202502643,6
H202502643,6
H202502643,41
H202502643,52
H202502643,60
H202502644,21
H202502644,47
H202502644,51
H202502645,22
H202502645,33
H202502645,41
H202502645,43
H202502646,38
H202502646,47
H202502647,38
H202502647,68
H202502647,79
H202502648,23
H202502648,32
H202502649,36
H202502649,45
H202502649,68
H202502650,6
H202502650,23
H202502650,32
H202502650,40
H202502650,78
H202502651,38
H202502651,51
H202502651,75
H202502652,25
H202502652,27
H202502652,50
H202502652,54
H202502653,30
H202502653,36
H202502653,38
H202502653,56
H202502653,70
H202502654,52
H202502655,5
H202502655,22
H202502655,28
H202502656,12
H202502656,33
H202502656,38
H202502657,10
H202502657,23
H202502657,46
H202502657,49
H202502657,50
H202502658,34
H202502658,46
H202502658,51
H202502659,30
H202502659,30
H202502659,36
H202502659,44
H202502660,16
H202502661,26
H202502661,83
H202502662,20
H202502662,27
H202502662,53
H202502662,54
H202502663,27
H202502663,29
H202502663,50
H202502663,51
H202502664,18
H202502664,21
H202502664,28
H202502664,37
H202502664,49
H202502664,50
H202502665,15
H202502665,34
H202502665,66
H202502666,29
H202502666,35
H202502666,38
H202502667,24
H202502667,80
H202502668,26
H202502668,40
H202502668,47
H202502668,48
H202502669,12
H202502669,36
H202502669,69
H202502670,14
H202502670,51
H202502670,52
H202502671,21
H202502671,25
H202502671,34
H202502671,41
H202502671,53
H202502672,0
H202502672,19
H202502672,40
H202502672,51
H202502673,4
H202502673,24
H202502673,28
H202502673,41
H202502673,54
H202502673,83
H202502674,21
H202502674,22
H202502674,27
H202502674,42
H202502675,20
H202502675,26
H202502675,52
H202502675,61
H202502675,65
H202502676,10
H202502676,41
H202502676,74
H202502677,27
H202502677,52
H202502677,79
H202502678,48
H202502678,84
H202502679,20
H202502679,45
H202502679,57
H202502680,19
H202502680,30
H202502680,31
H202502680,31
H202502680,43
H202502681,15
H202502681,20
H202502682,32
H202502682,33
H202502682,45
H202502682,52
H202502682,80
H202502683,38
H202502683,42
H202502683,49
H202502684,24
H202502684,26
H202502684,54
H202502685,42
H202502685,47
H202502685,48
H202502686,22
H202502686,40
H202502686,44
H202502686,48
H202502687,21
H202502687,50
H202502687,70
H202502687,73
H202502688,29
H202502688,54
H202502689,7
H202502689,29
H202502689,43
H202502690,26
H202502690,28
H202502690,37
H202502690,43
H202502690,54
H202502691,25
H202502691,25
H202502691,60
H202502691,77
H202502692,28
H202502692,30
H202502692,48
H202502693,21
H202502693,33
H202502693,41
H202502693,42
H202502693,55
H202502694,25
H202502694,26
H202502694,32
H202502694,43
H202502694,47
H202502695,32
H202502695,51
H202502695,55
H202502696,66
H202502696,75
H202502696,79
H202502697,72
H202502698,17
H202502698,42
H202502698,46
H202502698,83
H202502699,22
H202502699,23
H202502699,31
H202502699,46
H202502699,50
H202502700,49
H202502700,54
H202502700,75
H202502701,25
H202502701,27
H202502701,41
H202502701,44
H202502701,51
H202502701,83
H202502702,16
H202502702,16
H202502702,44
H202502703,44
H202502703,46
H202502703,51
H202502704,9
H202502704,25
H202502704,27
H202502704,47
H202502704,49
H202502704,71
H202502705,10
H202502705,12
H202502705,41
H202502705,42
H202502706,9
H202502706,19
H202502706,26
H202502706,36
H202502707,13
H202502707,21
H202502707,42
H202502707,47
H202502708,20
H202502708,59
H202502709,37
H202502709,42
H202502709,47
H202502710,35
H202502710,45
H202502710,53
H202502710,57
H202502710,71
H202502710,81
H202502711,18
H202502711,36
H202502711,41
H202502711,46
H202502711,49
H202502711,50
H202502712,20
H202502712,27
H202502712,45
H202502713,23
H202502714,34
H202502714,44
H202502715,30
H202502715,43
H202502715,58
H202502715,77
H202502716,23
H202502716,42
H202502716,76
H202502717,42
H202502717,47
H202502717,49
H202502718,25
H202502718,25
H202502718,31
H202502718,38
H202502719,8
H202502719,37
H202502719,41
H202502719,52
H202502720,25
H202502720,54
H202502720,76
H202502721,29
H202502721,42
H202502721,44
H202502721,54
H202502721,54
H202502722,21
H202502722,22
H202502722,30
H202502722,51
H202502723,25
H202502723,33
H202502723,45
H202502723,51
H202502723,54
H202502723,77
H202502724,11
H202502725,22
H202502725,28
H202502725,47
H202502725,58
H202502725,67
H202502726,2
H202502726,25
H202502726,26
H202502726,28
H202502726,28
H202502726,75
H202502727,24
H202502727,30
H202502727,45
H202502728,22
H202502728,41
H202502728,48
H202502729,40
H202502729,48
H202502729,54
H202502729,62
H202502730,30
H202502730,44
H202502730,47
H202502730,65
H202502730,82
H202502731,29
H202502731,36
H202502731,50
H202502731,51
H202502732,47
H202502732,53
H202502732,78
H202502733,41
H202502733,41
H202502733,44
H202502733,52
H202502734,22
H202502734,35
H202502734,73
H202502735,18
H202502735,25
H202502735,30
H202502735,79
H202502736,26
H202502737,36
H202502737,55
H202502737,58
H202502738,6
H202502738,23
H202502738,36
H202502738,47
H202502738,78
H202502739,23
H202502739,36
H202502739,48
H202502739,73
H202502740,1
H202502740,23
H202502740,34
H202502740,53
H202502741,4
H202502741,7
H202502741,7
H202502741,44
H202502741,53
H202502742,8
H202502742,33
H202502742,35
H202502742,42
H202502742,43
H202502742,48
H202502743,2
H202502743,23
H202502743,23
H202502743,29
H202502743,53
H202502743,60
H202502744,16
H202502744,24
H202502744,39
H202502744,42
H202502745,22
H202502745,27
H202502745,46
H202502745,64
H202502746,21
H202502746,38
H202502746,44
H202502746,79
H202502747,28
H202502747,31
H202502747,51
H202502747,72
H202502748,0
H202502748,31
H202502748,58
H202502748,63
H202502749,33
H202502749,34
H202502749,82
H202502750,45
H202502750,51
H202502750,82
H202502751,38
H202502751,68
H202502752,18
H202502752,31
H202502753,33
H202502753,55
H202502753,55
H202502753,59
H202502754,27
H202502754,38
H202502754,40
H202502754,54
H202502755,27
H202502755,32
H202502755,33
H202502755,38
H202502755,52
H202502756,29
H202502756,35
H202502756,41
H202502756,55
H202502756,60
H202502756,63
H202502757,5
H202502757,8
H202502757,40
H202502757,45
H202502758,29
H202502759,9
H202502759,11
H202502759,18
H202502759,26
H202502759,54
H202502760,1
H202502760,22
H202502760,48
H202502761,48
H202502761,70
H202502761,80
H202502761,82
H202502762,28
H202502762,51
H202502762,74
H202502763,22
H202502763,24
H202502763,59
H202502763,79
H202502763,82
H202502764,30
H202502764,36
H202502764,53
H202502764,63
H202502765,5
H202502765,36
H202502765,48
H202502765,58
H202502766,30
H202502766,40
H202502766,55
H202502767,33
H202502767,37
H202502767,40
H202502767,40
H202502767,55
H202502768,0
H202502768,20
H202502768,46
H202502768,58
H202502769,35
H202502769,68
H202502770,44
H202502770,47
H202502770,48
H202502770,54
H202502771,8
H202502771,21
H202502771,50
H202502771,52
H202502772,7
H202502772,22
H202502772,34
H202502772,34
H202502772,55
H202502772,57
H202502773,37
H202502773,40
H202502774,20
H202502774,24
H202502774,38
H202502774,43
H202502774,48
H202502775,23
H202502775,24
H202502775,40
H202502775,42
H202502775,77
H202502776,39
H202502776,47
H202502776,65
H202502776,70
H202502777,42
H202502777,44
H202502777,44
H202502777,51
H202502778,23
H202502778,26
H202502778,41
H202502778,68
H202502779,28
H202502779,30
H202502779,35
H202502780,21
H202502780,27
H202502780,33
H202502780,52
H202502780,52
H202502780,57
H202502781,31
H202502781,51
H202502781,83
H202502782,32
H202502782,34
H202502782,48
H202502783,29
H202502783,43
H202502783,54
H202502783,61
H202502784,46
H202502784,48
H202502784,52
H202502785,22
H202502785,33
H202502785,55
H202502786,26
H202502786,36
H202502786,37
H202502786,54
H202502787,21
H202502787,22
H202502787,58
H202502787,80
H202502788,29
H202502788,47
H202502788,54
H202502788,74
H202502789,24
H202502789,50
H202502790,2
H202502790,14
H202502790,47
H202502790,72
H202502791,44
H202502791,74
H202502792,19
H202502792,30
H202502792,38
H202502792,60
H202502792,81
H202502793,29
H202502793,37
H202502793,39
H202502793,41
H202502794,24
H202502794,29
H202502794,32
H202502794,66
H202502795,23
H202502795,26
H202502795,30
H202502795,33
H202502795,59
H202502796,33
H202502796,45
H202502796,50
H202502796,50
H202502797,69
H202502798,6
H202502798,37
H202502798,40
H202502798,46
H202502798,50
H202502798,53
H202502799,41
H202502800,20
H202502800,26
H202502800,54
H202502801,5
H202502801,31
H202502801,51
H202502801,68
H202502802,12
H202502802,25
H202502802,29
H202502802,34
H202502802,47
H202502802,52
H202502803,37
H202502803,50
H202502803,54
H202502803,84
H202502804,8
H202502804,30
H202502804,31
H202502805,32
H202502805,32
H202502805,44
H202502805,47
H202502805,72
H202502805,76
H202502806,20
H202502806,25
H202502806,38
H202502806,43
H202502806,50
H202502806,55
H202502807,50
H202502808,25
H202502808,38
H202502808,47
H202502809,10
H202502809,35
H202502809,37
H202502810,7
H202502810,21
H202502810,25
H202502810,31
H202502811,4
H202502811,46
H202502811,57
H202502812,38
H202502812,38
H202502812,43
H202502812,48
H202502812,59
H202502813,24
H202502813,47
H202502813,50
H202502814,11
H202502814,46
H202502814,57
H202502814,78
H202502815,26
H202502815,34
H202502815,50
H202502816,24
H202502816,37
H202502816,46
H202502816,51
H202502816,53
H202502817,22
H202502817,32
H202502817,42
H202502817,48
H202502818,23
H202502818,41
H202502818,42
H202502818,51
H202502819,0
H202502819,28
H202502819,41
H202502819,47
H202502820,32
H202502820,45
H202502820,76
H202502821,15
H202502821,44
H202502821,54
H202502821,58
H202502822,55
H202502823,12
H202502824,26
H202502824,49
H202502824,50
H202502825,20
H202502825,30
H202502825,70
H202502826,5
H202502826,17
H202502826,20
H202502826,22
H202502826,46
H202502826,74
H202502827,21
H202502827,26
H202502827,36
H202502827,47
H202502827,50
H202502828,34
H202502828,43
H202502829,31
H202502830,23
H202502830,26
H202502830,35
H202502830,41
H202502830,52
H202502831,48
H202502831,51
H202502832,33
H202502833,14
H202502833,24
H202502833,46
H202502833,54
H202502834,84
H202502835,25
H202502835,40
H202502835,43
H202502835,48
H202502835,71
H202502836,6
H202502836,11
H202502836,41
H202502836,54
H202502837,25
H202502837,38
H202502838,27
H202502838,43
H202502838,47
H202502838,48
H202502838,51
H202502839,21
H202502839,36
H202502839,40
H202502839,41
H202502839,54
H202502840,25
H202502840,32
H202502840,37
H202502840,78
H202502841,5
H202502841,16
H202502841,24
H202502841,65
H202502842,41
H202502842,46
H202502842,49
H202502842,82
H202502843,53
H202502844,13
H202502844,26
H202502844,34
H202502844,35
H202502844,59
H202502845,15
H202502845,20
H202502846,4
H202502846,29
H202502846,35
H202502846,43
H202502846,73
H202502847,59
H202502847,65
H202502847,65
H202502848,30
H202502848,39
H202502848,41
H202502848,51
H202502848,53
H202502848,64
H202502849,9
H202502849,48
H202502849,51
H202502849,67
H202502849,76
H202502850,17
H202502850,21
H202502850,22
H202502850,45
H202502850,50
H202502851,8
H202502851,23
H202502851,51
H202502851,80
H202502852,25
H202502852,32
H202502852,35
H202502852,36
H202502852,41
H202502852,74
H202502853,17
H202502853,45
H202502853,52
H202502853,77
H202502853,83
H202502854,30
H202502854,50
H202502854,52
H202502855,37
H202502855,45
H202502855,50
H202502855,50
H202502855,54
H202502856,14
H202502856,19
H202502856,52
H202502856,71
H202502856,73
H202502857,9
H202502857,50
H202502857,82
H202502858,7
H202502858,32
H202502858,41
H202502858,55
H202502858,55
H202502859,15
H202502859,24
H202502859,25
H202502859,32
H202502859,67
H202502860,5
H202502860,28
H202502860,29
H202502860,33
H202502860,70
H202502861,35
H202502861,40
H202502861,63
H202502862,32
H202502862,38
H202502862,45
H202502862,57
H202502862,64
H202502863,21
H202502863,30
H202502863,47
H202502863,75
H202502864,77
H202502865,33
H202502865,39
H202502865,42
H202502865,45
H202502866,22
H202502866,39
H202502866,49
H202502866,58
H202502866,73
H202502867,20
H202502867,21
H202502867,48
H202502867,51
H202502868,24
H202502868,34
H202502868,39
H202502868,49
H202502869,42
H202502869,42
H202502869,48
H202502869,71
H202502870,41
H202502870,61
H202502870,66
H202502870,82
H202502871,9
H202502871,58
H202502872,21
H202502872,42
H202502872,47
H202502872,48
H202502873,7
H202502873,35
H202502873,36
H202502873,40
H202502873,45
H202502873,53
H202502874,35
H202502874,38
H202502874,38
H202502874,42
H202502874,51
H202502874,56
H202502875,27
H202502875,28
H202502875,28
H202502875,81
H202502876,7
H202502876,25
H202502876,31
H202502876,40
H202502876,41
H202502876,71
H202502877,16
H202502877,49
H202502877,52
H202502877,55
H202502878,23
H202502878,35
H202502878,46
H202502878,79
H202502879,20
H202502879,44
H202502879,45
H202502880,43
H202502880,46
H202502881,17
H202502881,37
H202502881,56
H202502881,84
H202502882,15
H202502882,32
H202502882,64
H202502883,28
H202502883,29
H202502883,40
H202502883,41
H202502884,28
H202502884,32
H202502884,44
H202502884,46
H202502885,43
H202502885,46
H202502885,54
H202502886,20
H202502886,27
H202502886,32
H202502886,43
H202502887,10
H202502887,51
H202502887,52
H202502887,74
H202502888,39
H202502888,52
H202502888,53
H202502889,36
H202502889,37
H202502889,40
H202502889,49
H202502890,39
H202502890,45
H202502891,11
H202502891,35
H202502891,38
H202502892,23
H202502892,70
H202502893,20
H202502893,22
H202502893,23
H202502893,36
H202502894,11
H202502894,21
H202502895,50
H202502895,51
H202502895,53
H202502895,61
H202502896,2
H202502896,45
H202502897,28
H202502897,31
H202502897,32
H202502897,34
H202502897,47
H202502898,24
H202502898,40
H202502898,51
H202502899,73
H202502900,28
H202502900,34
H202502900,36
H202502901,43
H202502901,50
H202502901,50
H202502902,34
H202502902,37
H202502902,51
H202502902,53
H202502902,77
H202502903,21
H202502903,42
H202502903,45
H202502903,47
H202502903,52
H202502904,19
H202502904,51
H202502904,74
H202502905,25
H202502905,34
H202502905,47
H202502905,82
H202502906,28
H202502906,37
H202502906,55
H202502906,55
H202502906,63
H202502907,1
H202502907,33
H202502907,69
H202502908,30
H202502908,32
H202502908,45
H202502908,47
H202502908,57
H202502909,10
H202502909,23
H202502909,25
H202502909,39
H202502909,43
H202502910,28
H202502910,32
H202502910,37
H202502910,51
H202502911,6
H202502911,9
H202502911,43
H202502912,17
H202502912,27
H202502912,28
H202502913,12
H202502913,32
H202502914,9
H202502914,34
H202502914,50
H202502915,29
H202502915,44
H202502915,59
H202502916,6
H202502916,54
H202502916,58
H202502916,64
H202502917,7
H202502917,20
H202502917,21
H202502917,22
H202502917,59
H202502918,12
H202502918,30
H202502918,37
H202502919,1
H202502919,32
H202502919,43
H202502920,30
H202502920,46
H202502920,47
H202502920,47
H202502920,52
H202502921,14
H202502921,25
H202502921,27
H202502921,35
H202502921,46
H202502921,57
H202502922,0
H202502922,30
H202502922,33
H202502922,40
H202502922,51
H202502922,54
H202502923,42
H202502923,55
H202502923,55
H202502924,25
H202502924,49
H202502924,73
H202502924,74
H202502924,82
H202502925,12
H202502925,31
H202502925,38
H202502925,39
H202502925,44
H202502925,51
H202502926,23
H202502926,37
H202502926,42
H202502926,59
H202502927,24
H202502928,13
H202502928,17
H202502928,25
H202502928,35
H202502929,41
H202502929,48
H202502929,48
H202502930,6
H202502930,22
H202502930,60
H202502930,71
H202502930,72
H202502931,1
H202502931,26
H202502931,34
H202502931,37
H202502931,50
H202502931,51
H202502932,25
H202502932,48
H202502933,30
H202502933,49
H202502934,21
H202502934,30
H202502934,64
H202502935,31
H202502935,41
H202502935,41
H202502935,53
H202502936,11
H202502936,30
H202502936,31
H202502936,35
H202502936,76
H202502937,32
H202502937,37
H202502937,41
H202502937,72
H202502938,47
H202502938,78
H202502939,31
H202502939,51
H202502940,5
H202502940,21
H202502940,26
H202502940,29
H202502940,38
H202502940,52
H202502941,22
H202502941,39
H202502942,21
H202502942,38
H202502942,51
H202502942,53
H202502942,54
H202502943,37
H202502943,41
H202502943,41
H202502943,48
H202502943,70
H202502944,20
H202502944,28
H202502944,54
H202502945,28
H202502945,29
H202502945,29
H202502945,35
H202502945,42
H202502945,75
H202502946,20
H202502946,21
H202502946,44
H202502947,23
H202502947,29
H202502947,30
H202502947,32
H202502947,36
H202502947,80
H202502948,24
H202502948,38
H202502948,49
H202502948,55
H202502948,81
H202502949,15
H202502949,23
H202502949,44
H202502949,47
H202502949,76
H202502950,20
H202502950,55
H202502950,56
H202502951,9
H202502951,23
H202502951,58
H202502952,52
H202502953,28
H202502953,30
H202502953,34
H202502953,37
H202502953,40
H202502954,26
H202502954,30
H202502954,38
H202502954,41
H202502954,59
H202502955,36
H202502955,44
H202502955,48
H202502956,4
H202502956,8
H202502956,27
H202502956,47
H202502956,55
H202502957,18
H202502957,38
H202502957,54
H202502957,71
H202502958,40
H202502958,45
H202502958,76
H202502959,23
H202502959,48
H202502959,56
H202502959,73
H202502960,41
H202502960,45
H202502960,53
H202502960,54
H202502960,81
H202502961,29
H202502961,29
H202502961,39
H202502961,46
H202502961,48
H202502961,52
H202502962,60
H202502963,53
H202502964,33
H202502964,43
H202502965,27
H202502965,34
H202502965,49
H202502966,9
H202502967,50
H202502967,53
H202502967,55
H202502967,77
H202502968,9
H202502968,21
H202502968,22
H202502969,26
H202502969,28
H202502969,40
H202502969,48
H202502969,49
H202502970,51
H202502970,52
H202502971,8
H202502971,54
H202502971,55
H202502972,25
H202502972,26
H202502972,32
H202502972,38
H202502972,50
H202502972,53
H202502973,22
H202502973,38
H202502973,52
H202502973,55
H202502974,18
H202502974,33
H202502974,33
H202502974,36
H202502974,50
H202502975,4
H202502975,43
H202502975,46
H202502976,4
H202502976,10
H202502976,26
H202502976,32
H202502977,45
H202502977,47
H202502977,82
H202502978,40
H202502978,43
H202502978,51
H202502979,25
H202502979,31
H202502979,54
H202502979,55
H202502980,35
H202502980,44
H202502980,46
H202502980,47
H202502981,36
H202502981,43
H202502981,45
H202502981,47
H202502982,28
H202502982,31
H202502982,51
H202502982,65
H202502983,8
H202502983,22
H202502983,24
H202502983,52
H202502983,82
H202502984,25
H202502984,41
H202502984,44
H202502984,48
H202502985,20
H202502985,22
H202502985,26
H202502986,1
H202502986,28
H202502986,34
H202502986,36
H202502986,44
H202502986,55
H202502987,20
H202502987,30
H202502987,34
H202502987,35
H202502987,82
H202502988,14
H202502988,23
H202502988,23
H202502988,35
H202502988,61
H202502989,30
H202502989,37
H202502990,4
H202502990,5
H202502990,13
H202502990,33
H202502990,49
H202502991,22
H202502991,25
H202502991,34
H202502991,40
H202502991,41
H202502992,6
H202502992,31
H202502992,44
H202502992,52
H202502992,66
H202502993,18
H202502993,25
H202502993,41
H202502993,59
H202502994,33
H202502994,39
H202502994,47
H202502994,49
H202502995,8
H202502996,44
H202502996,82
H202502997,15
H202502997,38
H202502997,40
H202502998,24
H202502998,48
H202502998,78
H202502998,83
H202502999,6
H202502999,30
H202502999,35
H202502999,45
H202502999,54
H202502999,81
